row_id,image_path_flat,image_path,attribute,caption_raw,caption_norm,panelist,session_date,year_folder,session_num,bimester,view,panel_slot,panel_replicate,dairy_id,product_code,caption_pre,dedup_key
30732,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Aroma,burro fuso e formaggio cotto,burro fuso e formaggio cotto,TG_14,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,burro fuso e formaggio cotto,Aroma::burro fuso e formaggio cotto
30733,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Aroma,"in bocca pi\ lattico che al naso, panna, burro cotto, torna la nota di crista di formaggio","in bocca pi\ lattico che al naso, panna, burro cotto, torna la nota di crista di formaggio",TG_20,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,"in bocca più\ lattico che al naso, panna, burro cotto, torna la nota di crista di formaggio",Aroma::in bocca più\ lattico che al naso panna burro cotto torna la nota di crista di formaggio
30735,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Texture,granuli di tirosina non percpibili in tutti i cubetti;friabilità solubilità scarsa,granuli di tirosina non percpibili in tutti i cubetti;friabilità solubilità scarsa,Q_02,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,granuli di tirosina non percpibili in tutti i cubetti;friabilità solubilità scarsa,Texture::granuli di tirosina non percpibili in tutti i cubetti friabilità solubilità scarsa
30736,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Texture,"morbido asciutto abbastanza granoloso, con pochi cristalli abbastanza solub","morbido asciutto abbastanza granoloso, con pochi cristalli abbastanza solub",Q_09,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,"morbido asciutto abbastanza granuloso, con pochi cristalli abbastanza solub",Texture::morbido asciutto abbastanza granuloso con pochi cristalli abbastanza solub
30737,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Texture,consistente e friabile ma non asciutto. cristalli non percepiti,consistente e friabile ma non asciutto. cristalli non percepiti,TG_04,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,consistente e friabile ma non asciutto. cristalli non percepiti,Texture::consistente e friabile ma non asciutto cristalli non percepiti
30738,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Texture,"equilibrato, scarsa la solubilit'","equilibrato, scarsa la solubilit",TG_11,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,"equilibrato, scarsa la solubilità",Texture::equilibrato scarsa la solubilità
30739,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Texture,"abbastanza morbido, grnuloso, microstruttura grossolana, poco solubile.","abbastanza morbido, grnuloso, microstruttura grossolana, poco solubile.",TG_14,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,"abbastanza morbido, grnuloso, microstruttura grossolana, poco solubile.",Texture::abbastanza morbido grnuloso microstruttura grossolana poco solubile
30740,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Texture,"mediamente dura, granulosa, solubile, gradevole","mediamente dura, granulosa, solubile, gradevole",TG_20,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,"mediamente dura, granulosa, solubile, gradevole",Texture::mediamente dura granulosa solubile gradevole
30742,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Spessore della Crosta,Sfumata  Media 12mm,Sfumata Media 12mm,Q_02,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Sfumata Media 12mm,Spessore della Crosta::sfumata media 12mm
30743,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Spessore della Crosta,Poco contrasto dato il colore di fondo molto carico,Poco contrasto dato il colore di fondo molto carico,Q_09,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Poco contrasto dato il colore di fondo molto carico,Spessore della Crosta::poco contrasto dato il colore di fondo molto carico
30744,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Spessore della Crosta,Netta su un piatto. Sfumata e spessa sull'altro,Netta su un piatto. Sfumata e spessa sull'altro,TG_04,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Netta su un piatto. Sfumata e spessa sull'altro,Spessore della Crosta::netta su un piatto sfumata e spessa sull'altro
30749,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Struttura della Pasta,Disomogenea,Disomogenea,Q_02,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Disomogenea,Struttura della Pasta::disomogenea
30750,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Struttura della Pasta,Frattura abbastanza regolare ma dispari nelle 2 metà grana che forma striature al centro,Frattura abbastanza regolare ma dispari nelle 2 metà grana che forma striature al centro,Q_09,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Frattura abbastanza regolare ma dispari nelle 2 metà grana che forma striature al centro,Struttura della Pasta::frattura abbastanza regolare ma dispari nelle 2 metà grana che forma striature al centro
30751,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Struttura della Pasta,Frattura discreta. Grana abbastanza  omogenea con una certa finezza,Frattura discreta. Grana abbastanza omogenea con una certa finezza,TG_04,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Frattura discreta. Grana abbastanza omogenea con una certa finezza,Struttura della Pasta::frattura discreta grana abbastanza omogenea con una certa finezza
30752,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Struttura della Pasta,"Frattura irregolare,stirato al centro","Frattura irregolare,stirato al centro",TG_11,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,"Frattura irregolare,stirato al centro",Struttura della Pasta::frattura irregolare stirato al centro
30753,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Struttura della Pasta,"Frattura con dosso e cunetta, struttura granulosa,","Frattura con dosso e cunetta, struttura granulosa,",TG_14,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,"Frattura con dosso e cunetta, struttura granulosa,",Struttura della Pasta::frattura con dosso e cunetta struttura granulosa
30754,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Struttura della Pasta,"Brutta frattura, grana presente ma con evidenti striature","Brutta frattura, grana presente ma con evidenti striature",TG_20,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,"Brutta frattura, grana presente ma con evidenti striature",Struttura della Pasta::brutta frattura grana presente ma con evidenti striature
30755,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Struttura della Pasta,Grande striature centrale grana grossolana,Grande striature centrale grana grossolana,TG_26,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Grande striature centrale grana grossolana,Struttura della Pasta::grande striature centrale grana grossolana
30756,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Colore della Pasta,Molto Carico al centro,Molto Carico al centro,Q_02,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Molto Carico al centro,Colore della Pasta::molto carico al centro
30757,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Colore della Pasta,Molto carico con alone che sfuma diverso un piatto più bianco,Molto carico con alone che sfuma diverso un piatto più bianco,Q_09,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Molto carico con alone che sfuma diverso un piatto più bianco,Colore della Pasta::molto carico con alone che sfuma diverso un piatto più bianco
30758,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Colore della Pasta,"Alone leggero centrale, tinte chiare","Alone leggero centrale, tinte chiare",TG_04,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,"Alone leggero centrale, tinte chiare",Colore della Pasta::alone leggero centrale tinte chiare
30759,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Colore della Pasta,Alone centrale,Alone centrale,TG_11,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Alone centrale,Colore della Pasta::alone centrale
30760,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Colore della Pasta,"Giallo non carico, con alone centrale più scuro e sfumatura rosata","Giallo non carico, con alone centrale più scuro e sfumatura rosata",TG_14,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,"Giallo non carico, con alone centrale più scuro e sfumatura rosata",Colore della Pasta::giallo non carico con alone centrale più scuro e sfumatura rosata
30761,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Colore della Pasta,Grigiastro con evidente alone nocciola al centro,Grigiastro con evidente alone nocciola al centro,TG_20,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Grigiastro con evidente alone nocciola al centro,Colore della Pasta::grigiastro con evidente alone nocciola al centro
30762,data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P1a_302_grana.bmp,Colore della Pasta,Grande alone centrale scuro,Grande alone centrale scuro,TG_26,2019-03-26,2018-2019_Trentingrana,27,,Grana,1,a,TN_302,C0A,Grande alone centrale scuro,Colore della Pasta::grande alone centrale scuro
30763,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Profumo,"fermentato, yogurt ne negativi ne positivi","fermentato, yogurt ne negativi ne positivi",Q_02,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,"fermentato, yogurt ne negativi ne positivi",Profumo::fermentato yogurt ne negativi ne positivi
30764,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Profumo,leggero,leggero,Q_09,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,leggero,Profumo::leggero
30765,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Profumo,leggero e sa di emmental,leggero e sa di emmental,TG_04,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,leggero e sa di emmental,Profumo::leggero e sa di emmental
30766,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Profumo,latte cotto e panna,latte cotto e panna,TG_11,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,latte cotto e panna,Profumo::latte cotto e panna
30767,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Profumo,"abbastanza blano, privo di aromi, se non leggeremte burro cotto","abbastanza blano, privo di aromi, se non leggeremte burro cotto",TG_14,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,"abbastanza blano, privo di aromi, se non leggeremte burro cotto",Profumo::abbastanza blano privo di aromi se non leggeremte burro cotto
30768,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Profumo,"semplice, lattico di panna, nota di formaggino","semplice, lattico di panna, nota di formaggino",TG_20,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,"semplice, lattico di panna, nota di formaggino",Profumo::semplice lattico di panna nota di formaggino
30769,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Profumo,emmental,emmental,TG_26,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,emmental,Profumo::emmental
30770,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Sapore,equilibrato,equilibrato,Q_02,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,equilibrato,Sapore::equilibrato
30772,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Sapore,"Non sgradevole, ma non lo riconosco come grana. troppo forti odori e consistenze","Non sgradevole, ma non lo riconosco come grana. troppo forti odori e consistenze",TG_04,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,"Non sgradevole, ma non lo riconosco come grana. troppo forti odori e consistenze",Sapore::non sgradevole ma non lo riconosco come grana troppo forti odori e consistenze
30773,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Sapore,poco salato,poco salato,TG_11,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,poco salato,Sapore::poco salato
30774,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Sapore,leggera predominanza umami,leggera predominanza umami,TG_14,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,leggera predominanza umami,Sapore::leggera predominanza umami
30775,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Sapore,"dolce, sapidit' medio bassa, con nota amara","dolce, sapidit' medio bassa, con nota amara",TG_20,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,"dolce, sapidità' medio bassa, con nota amara",Sapore::dolce sapidità' medio bassa con nota amara
30776,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Sapore,amaro,amaro,TG_26,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,amaro,Sapore::amaro
30777,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Aroma,"yogurt, tostato leggero intensità leggera","yogurt, tostato leggero intensità leggera",Q_02,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,"yogurt, tostato leggero intensità leggera",Aroma::yogurt tostato leggero intensità leggera
30778,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Aroma,latte non da grana,latte non da grana,Q_09,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,latte non da grana,Aroma::latte non da grana
30780,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Aroma,burro,burro,TG_11,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,burro,Aroma::burro
30781,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Aroma,formaggio cotto e burro fuso,formaggio cotto e burro fuso,TG_14,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,formaggio cotto e burro fuso,Aroma::formaggio cotto e burro fuso
30782,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Aroma,"poco intenso, grasso, note lattiche di panna con formaggio fuso, formaggino","poco intenso, grasso, note lattiche di panna con formaggio fuso, formaggino",TG_20,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,"poco intenso, grasso, note lattiche di panna con formaggio fuso, formaggino",Aroma::poco intenso grasso note lattiche di panna con formaggio fuso formaggino
30784,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Texture,solubilità e friabilità molto scarse,solubilità e friabilità molto scarse,Q_02,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,solubilità e friabilità molto scarse,Texture::solubilità e friabilità molto scarse
30785,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Texture,morbido e deformabili non granuloso non firabiole impasta pochi cristalli e poco sol,morbido e deformabili non granuloso non firabiole impasta pochi cristalli e poco sol,Q_09,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,morbido e deformabili non granuloso non firabiole impasta pochi cristalli e poco sol,Texture::morbido e deformabili non granuloso non firabiole impasta pochi cristalli e poco sol
30786,data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,data/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P6a_338_fetta.bmp,Texture,"plastico, ingozza","plastico, ingozza",TG_04,2019-03-26,2018-2019_Trentingrana,27,,Fetta,6,a,TN_338,C0R,"plastico, ingozza",Texture::plastico ingozza
