dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Colore della Pasta::zona un poco' rosa,Colore della Pasta,Zona un poco' rosa,Pasta con zona leggermente rosata.,4,47181,
Colore della Pasta::zona con fitti puntini neri (muffa ),Colore della Pasta,Zona con fitti puntini neri (muffa?),Pasta con zona caratterizzata da fitti puntini neri.,4,48984,
Colore della Pasta::il sottoposta di una faccia è più chiaro,Colore della Pasta,Il sottoposta di una faccia è più chiaro,Pasta più chiara nella zona sottostante la crosta.,4,15593,
Colore della Pasta::non omogeneo chiaro ai bordi,Colore della Pasta,Non omogeneo chiaro ai bordi,"Pasta di colore non omogeneo, chiara ai bordi.",2,46196,
Colore della Pasta::carico on leggero alone,Colore della Pasta,Carico on leggero alone,Pasta di colore carico con leggero alone.,4,6063,
Colore della Pasta::giallo carico quasi arancio,Colore della Pasta,Giallo carico quasi arancio,Pasta di colore giallo carico tendente all'arancio.,4,42769,
Colore della Pasta::molto saturo nella parte centrale più chiaro verso piatto e 2 scalzi,Colore della Pasta,Molto saturo nella parte centrale. Più Chiaro verso piatto e 2 scalzi,"Pasta di colore saturo nella parte centrale, più chiara verso il piatto e gli scalzi.",4,32273,
Colore della Pasta::carico al centro zona scalzi più chiara,Colore della Pasta,Carico al centro. Zona scalzi più chiara,"Pasta di colore carico al centro, con zona scalzi più chiara.",2,46869,
Colore della Pasta::lieve alone centrale,Colore della Pasta,Lieve alone centrale,Pasta con lieve alone centrale.,4,18866,
Colore della Pasta::solo sfumature nocciola,Colore della Pasta,Solo sfumature nocciola,Pasta con sfumature nocciola.,4,1422,
Colore della Pasta::vistoso alone centrale più scuro,Colore della Pasta,Vistoso alone centrale più scuro,Pasta con vistoso alone centrale più scuro.,4,25728,
Colore della Pasta::giallo con tendenza al grigio verde e macchinine rosa,Colore della Pasta,Giallo con tendenza al grigio verde e macchinine rosa,Pasta di colore giallo con tendenza al grigio verde e piccole macchie rosate.,4,11586,
Colore della Pasta::da chiaro a scura disomogeneo,Colore della Pasta,Da chiaro a scura Disomogeneo,"Pasta con colore disomogeneo, da chiaro a scuro.",4,7834,
Colore della Pasta::stirata,Colore della Pasta,Stirata,NON_DESCRITTO,4,23861,
Colore della Pasta::ampio,Colore della Pasta,Ampio,NON_DESCRITTO,4,4247,
Colore della Pasta::colore della pasta tendente al bruno,Colore della Pasta,Colore della pasta tendente al bruno,Pasta di colore tendente al bruno.,4,32430,
Colore della Pasta::il più pesante alone di tutti i tempi,Colore della Pasta,Il più pesante alone di tutti i tempi,Pasta con alone molto marcato.,4,1736,
Colore della Pasta::abbastanza chiaro di sfondo con alone e zona più decisa,Colore della Pasta,Abbastanza chiaro di sfondo con alone e zona più decisa,Pasta di colore abbastanza chiaro con alone e zona più decisa.,4,37463,
Colore della Pasta::paglierino verso un piatto e parte degli scalzi il resto più saturo,Colore della Pasta,Paglierino verso un piatto e parte degli scalzi. Il resto più saturo,"Pasta paglierina verso un colore più piatto nella zona degli scalzi, con il resto più saturo.",4,5910,
Colore della Pasta::macchie rosa giallo carico non uniforme,Colore della Pasta,Macchie rosa giallo carico non uniforme,"Pasta con macchie rosa e giallo carico, colore non uniforme.",4,44354,
Colore della Pasta::giallo paglierino verso nocciola chiaro,Colore della Pasta,Giallo paglierino verso nocciola chiaro,Pasta di colore giallo paglierino tendente al nocciola chiaro.,4,14318,
Colore della Pasta::giallo carico omogeneo con tendenza a tonalità più chiara,Colore della Pasta,Giallo carico omogeneo con tendenza a tonalità più chiara,"Pasta di colore giallo carico omogeneo, tendente a tonalità più chiara.",4,35798,
Colore della Pasta::più carico al centro con colorazione gialla carica,Colore della Pasta,Più carico al centro con colorazione gialla carica,"Pasta di colore giallo carico, più intenso al centro.",4,30859,
Colore della Pasta::carico al centro o meglio in una fascia sub centrale comunque disomogeneo,Colore della Pasta,"Carico al centro, o meglio in una fascia sub centrale. Comunque disomogeneo","Pasta con colore carico in fascia subcentrale, disomogenea.",4,36953,
Colore della Pasta::colorazione tendente al chiaro e omogenea,Colore della Pasta,Colorazione tendente al chiaro e omogenea,Pasta di colorazione tendente al chiaro e omogenea.,4,14248,
Colore della Pasta::macchie rosa non piccole,Colore della Pasta,Macchie rosa non piccole,Pasta con macchie rosa di medie dimensioni.,4,5608,
Colore della Pasta::giallo carico più chiaro sotto un piatto,Colore della Pasta,Giallo carico più chiaro sotto un piatto,"Pasta di colore giallo carico, più chiara nella zona sottocortccia.",4,20598,
Colore della Pasta::un piccolo strappo,Colore della Pasta,Un piccolo strappo,NON_DESCRITTO,4,21704,
Colore della Pasta::molto carico e omogenea,Colore della Pasta,Molto carico e omogenea,Pasta di colore molto carico e omogeneo.,4,42768,
Colore della Pasta::paglierino con presenza di cristalli,Colore della Pasta,Paglierino con presenza di cristalli,Pasta di colore paglierino con presenza di cristalli.,4,9321,
Colore della Pasta::paglierino grigiastro,Colore della Pasta,Paglierino grigiastro,Pasta di colore paglierino grigiastro.,4,16790,
Colore della Pasta::molto carico non tipico,Colore della Pasta,Molto carico non tipico,Pasta di colore molto carico.,4,5610,
Colore della Pasta::chiaro con leggero alone,Colore della Pasta,Chiaro con leggero alone,Pasta di colore chiaro con leggero alone.,4,22338,
Colore della Pasta::alone rosa centrale,Colore della Pasta,Alone rosa centrale,Pasta con alone rosa centrale.,4,50433,
Colore della Pasta::leggermente disomogeneo,Colore della Pasta,Leggermente disomogeneo,Pasta di colore leggermente disomogeneo.,4,42487,
Colore della Pasta::più chiaro verso gli scalzi appena un poco' saturo il resto,Colore della Pasta,Più chiaro verso gli scalzi. Appena un poco' saturo il resto,"Pasta più chiara verso gli scalzi, con il resto appena leggermente saturo.",2,46870,
Colore della Pasta::colorazione omogenea con tonalità giallo carico,Colore della Pasta,Colorazione omogenea con tonalità giallo carico,Pasta di colore giallo carico omogeneo.,4,40307,
Colore della Pasta::leggermente non omogenea,Colore della Pasta,Leggermente non omogenea,Pasta con colore leggermente non omogeneo.,8,29220,
Colore della Pasta::giallo carico con alone centrale più scuro,Colore della Pasta,Giallo carico con alone centrale più scuro,Pasta di colore giallo carico con alone centrale più scuro.,4,32431,
Colore della Pasta::alone scuro e sotto un piatto più bianco,Colore della Pasta,Alone scuro e sotto un piatto più bianco,Pasta con alone scuro e zona sottostante di colore più bianco.,4,24279,
Colore della Pasta::giallo arancio con zone verdognole,Colore della Pasta,Giallo arancio con zone verdognole,Pasta di colore giallo arancio con zone verdognole.,4,11238,
Colore della Pasta::giallo chiaro con macchioline rosate,Colore della Pasta,Giallo chiaro con macchioline rosate,Pasta di colore giallo chiaro con piccole macchie rosate.,4,13895,
Colore della Pasta::una porzione è più carica di colore comunque tende al chiaro,Colore della Pasta,Una porzione è più carica di colore. Comunque tende al chiaro,Pasta con colore tendente al chiaro e una porzione più carica.,4,16782,
Colore della Pasta::non molto chiaro e leggermente più intenso al centro,Colore della Pasta,Non molto chiaro e leggermente più intenso al centro,Pasta di colore non molto chiaro con leggero alone centrale più intenso.,4,15536,
Colore della Pasta::paglierino omogeneo,Colore della Pasta,Paglierino omogeneo,Pasta di colore paglierino omogeneo.,8,7378,
Colore della Pasta::carico al centro nel tono del giallo,Colore della Pasta,Carico al centro nel tono del giallo,Pasta di colore giallo carico al centro.,4,5525,
Colore della Pasta::colorazione non omogenea dal giallo chiaro al carico leggera rosatura in zona centrale,Colore della Pasta,"Colorazione non omogenea, dal giallo chiaro al carico. Leggera rosatura in zona centrale","Pasta con colorazione non omogenea, dal giallo chiaro al carico, e leggera rosatura in zona centrale.",4,16864,
Colore della Pasta::al centro colorazione paglierina leggermente più accentuata,Colore della Pasta,Al centro colorazione paglierina leggermente più accentuata,Pasta con colorazione paglierina leggermente più accentuata al centro.,4,40439,
Colore della Pasta::non omogeneo eccessivamente carico al centro,Colore della Pasta,"Non omogeneo, eccessivamente carico al centro","Pasta disomogenea, con colore eccessivamente carico al centro.",4,30712,
Colore della Pasta::carico saturo con zone più chiare verso gli scalzi,Colore della Pasta,"Carico, saturo, con zone più chiare verso gli scalzi","Pasta di colore carico e saturo, con zone più chiare verso gli scalzi.",4,5602,
Colore della Pasta::più carica la fascia centrale,Colore della Pasta,Più carica la fascia centrale,Pasta con fascia centrale di colore più carico.,8,3504,
Colore della Pasta::leggermente opaco e con aree grigiastre,Colore della Pasta,Leggermente opaco e con aree grigiastre,Pasta leggermente opaca con aree grigiastre.,4,11658,
Colore della Pasta::più scuro al centro,Colore della Pasta,Più scuro al centro,Pasta più scura al centro.,4,14319,
Colore della Pasta::colore in centro rosato con macchie,Colore della Pasta,Colore in centro rosato con macchie,Pasta con colore rosato al centro e macchie.,4,31964,
Colore della Pasta::giallo carico arancio nocciola,Colore della Pasta,Giallo carico arancio nocciola,Pasta di colore giallo carico tendente all'arancio e nocciola.,4,18405,
Colore della Pasta::carico e leggermente più intenso al centro,Colore della Pasta,Carico e leggermente più intenso al centro,Pasta di colore carico e leggermente più intenso al centro.,4,27767,
Colore della Pasta::parte centrale vistosamente più scura,Colore della Pasta,Parte centrale vistosamente più scura,Pasta con parte centrale vistosamente più scura.,8,29090,
Colore della Pasta::tende al giallo meno carico omogenea con poche zone nocciola verso crosta,Colore della Pasta,Tende al giallo meno carico. Omogenea con poche zone nocciola verso crosta,"Pasta tendente al giallo meno carico, omogenea con poche zone nocciola verso la crosta.",4,9991,
Colore della Pasta::paglierino omogeneo non carico,Colore della Pasta,Paglierino omogeneo non carico,Pasta di colore paglierino omogeneo non carico.,4,16940,
Colore della Pasta::più carico al centro,Colore della Pasta,Più carico al centro,Pasta di colore più carico al centro.,12,27908,
Colore della Pasta::lievemente più carico al centro,Colore della Pasta,Lievemente più carico al centro,Pasta con colore lievemente più carico al centro.,8,7528,
Colore della Pasta::colore di fondo chiaro ma netto alone centrale e forse una chiazza rosara,Colore della Pasta,Colore di fondo chiaro ma netto alone centrale e forse una chiazza rosara,Pasta di colore chiaro con netto alone centrale e chiazza rosata.,4,15979,
Colore della Pasta::giallo chiaro tendente al bianco,Colore della Pasta,Giallo chiaro tendente al bianco,Pasta di colore giallo chiaro tendente al bianco.,4,3867,
Colore della Pasta::alone più scuro che contrasta con un piatto più chiaro 4 macchie rosate,Colore della Pasta,"Alone più scuro che contrasta con un piatto più chiaro, 4 macchie rosate",Pasta con alone più scuro che contrasta con la parte più chiara e qualche macchia rosata.,4,5524,
Colore della Pasta::macchia molto scura al centro,Colore della Pasta,Macchia molto scura al centro,Pasta con macchia molto scura al centro.,4,25732,
Colore della Pasta::saturo nella porzione centrale,Colore della Pasta,Saturo nella porzione centrale,Pasta di colore saturo nella porzione centrale.,4,18398,
Colore della Pasta::fascia di colore più chiaro,Colore della Pasta,Fascia di colore più chiaro,Pasta con fascia di colore più chiaro.,4,4755,
Colore della Pasta::giallo con un piatto più scuro,Colore della Pasta,Giallo con un piatto più scuro,Pasta di colore giallo con una zona più scura.,4,18939,
Colore della Pasta::una macchia giallo rosato,Colore della Pasta,Una macchia giallo rosato,Pasta con una macchia giallo rosato.,8,287,
Colore della Pasta::chiaro e unifirme,Colore della Pasta,Chiaro e unifirme,Pasta di colore chiaro e uniforme.,4,30659,
Colore della Pasta::rosa e originale zona chiara,Colore della Pasta,Rosa e originale zona chiara,Pasta con colorazione rosata e zona chiara.,4,14316,
Colore della Pasta::omogeneo ma molto carico,Colore della Pasta,Omogeneo ma molto carico,Pasta di colore omogeneo ma molto carico.,4,32435,
Colore della Pasta::centralmente mostra una sfumatura leggermente piú intensa,Colore della Pasta,Centralmente mostra una sfumatura leggermente piú intensa,Pasta con sfumatura leggermente più intensa nella zona centrale.,4,15985,
Colore della Pasta::carico con macchie centrali risate marroni,Colore della Pasta,Carico con Macchie centrali risate marroni,Pasta di colore carico con macchie centrali rosate e marroni.,4,33812,
Colore della Pasta::omogeneo su tutto il taglio ma non paglierino appena più carico,Colore della Pasta,"Omogeneo su tutto il taglio ma non paglierino, appena più carico","Pasta di colore omogeneo su tutto il taglio, non paglierina ma appena più carica.",4,15420,
Colore della Pasta::leggero alone più chiara su un lato,Colore della Pasta,Leggero alone più chiara su un lato,Pasta con leggero alone e zona più chiara su un lato.,4,11371,
Colore della Pasta::giall carico con alone rosa,Colore della Pasta,Giall carico con alone rosa,Pasta di colore giallo carico con alone rosato.,4,5607,
Colore della Pasta::evidente alone centrale scuro,Colore della Pasta,Evidente alone centrale scuro,Pasta con evidente alone centrale scuro.,4,18329,
Colore della Pasta::paglierino più carico verso il centro,Colore della Pasta,Paglierino più carico verso il centro,Pasta di colore paglierino più carico verso il centro.,4,44854,
