dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Profumo::mediamente intenso lieve nota propionica nota di acqua stagnante pozzo,Profumo,"mediamente intenso, lieve nota propionica, nota di acqua stagnante, pozzo",Profumo mediamente intenso con lieve nota propionica e di acqua stagnante.,4,41365,
Profumo::all’inizio ho sentito fumo poi scomparso,Profumo,"All’inizio ho sentito fumo, Poi scomparso","Profumo iniziale di fumo, poi svanito.",4,51669,
Profumo::intenso ma poco caratteristico stantio chiuso catina,Profumo,"intenso ma poco caratteristico, stantio, chiuso, catina","Profumo intenso ma poco caratteristico, leggermente stantio e chiuso.",4,5458,
Profumo::burro sciolto latte panna sentori maturi buona intensità' poco di frutta secca tostata,Profumo,burro sciolto. Latte. panna. sentori maturi. buona intensità'.. poco di frutta secca tostata,"Profumo di burro sciolto e latte con panna, sentori maturi, buona intensità e poco di frutta secca tostata.",4,27358,
Profumo::vegetale erbaceo cotto,Profumo,"vegetale, erbaceo, cotto","Profumo vegetale, erbaceo e cotto.",4,11596,
Profumo::alla apertura soltanto,Profumo,Alla apertura soltanto,Profumo presente all'apertura.,4,48751,
Profumo::alcol,Profumo,Alcol,Profumo di alcol.,8,872,
Profumo::floreale e fruttato fresco pannoso,Profumo,"floreale e fruttato, fresco, pannoso","Profumo floreale e fruttato, fresco.",4,7384,
Profumo::leggermente fruttato ananas(,Profumo,leggermente fruttato ananas(,Profumo leggermente fruttato di ananas.,4,15487,
Profumo::leggerissimo crosta e ossidato,Profumo,leggerissimo crosta e ossidato,Profumo molto leggermente di crosta e ossidato.,4,16875,
Profumo::poco intenso note lattiche scariche burro cotto brodo,Profumo,"poco intenso, note lattiche scariche, burro cotto, brodo","Profumo poco intenso con note lattiche scariche, burro cotto e brodo.",4,37215,
Profumo::leggero sentore di cotto,Profumo,leggero sentore di cotto,Profumo leggero di cotto.,12,12924,
Profumo::crauti,Profumo,Crauti,Profumo di crauti.,34,0,
Profumo::odore di burro fuso con note di tostato e brodo vegetale nell'insieme non del tutto gradevole,Profumo,"odore di burro fuso, con note di tostato e brodo vegetale, nell'insieme non del tutto gradevole",Profumo di burro fuso con note di tostato e brodo vegetale.,4,5999,
Profumo::forte,Profumo,Forte,Profumo forte.,4,38,
Profumo::funghi,Profumo,Funghi,Profumo di funghi.,4,863,
Profumo::vegetale crosta,Profumo,"vegetale, crosta",Profumo vegetale con note di crosta.,4,13763,
Profumo::una porzione penalizza perché di fermentato,Profumo,una porzione penalizza perché di fermentato,Profumo con note di fermentato in una porzione.,4,7468,
Profumo::latte cotto brodo,Profumo,"latte cotto , brodo",Profumo di latte cotto e brodo.,4,27709,
Profumo::brodo di carne,Profumo,brodo di carne,Profumo di brodo di carne.,4,44282,
Profumo::moderato,Profumo,Moderato,Profumo di moderata intensità.,8,1464,
Profumo::molto vegetale,Profumo,Molto vegetale,Profumo molto vegetale.,4,4051,
Profumo::misto di brodo vegetale stalla e ossidato piuttosto intenso,Profumo,"misto di brodo vegetale, stalla e ossidato piuttosto intenso","Profumo di brodo vegetale, stalla e ossidato piuttosto intenso.",4,30620,
Profumo::fruttato burro fuso e latte cotto nota tostata finale,Profumo,"fruttato burro fuso e latte cotto, nota tostata finale",Profumo fruttato di burro fuso e latte cotto con nota tostata finale.,4,9916,
Profumo::cotto e ossidato,Profumo,cotto e ossidato,Profumo cotto e ossidato.,4,31902,
Profumo::latte e brodo,Profumo,latte e brodo,Profumo di latte e brodo.,4,47526,
Profumo::nota animale,Profumo,nota animale,Profumo con nota animale.,4,32207,
Profumo::crosta,Profumo,crosta,Profumo di crosta.,20,13833,
Profumo::burro fuso burro un poco di fieno,Profumo,"burro fuso, burro, un poco di fieno",Profumo di burro fuso con un poco di fieno.,2,46627,
Profumo::leggerissima nota tormentata,Profumo,Leggerissima nota tormentata,Profumo con leggerissima nota tormentata.,4,4439,
Profumo::frutta matura intensità alta,Profumo,frutta matura intensità alta,Profumo di frutta matura con intensità alta.,4,24288,
Profumo::burroso con leggero sentore erbaceo,Profumo,"burroso, con leggero sentore erbaceo",Profumo burroso con leggero sentore erbaceo.,4,35687,
Profumo::fieno,Profumo,fieno,Profumo di fieno.,4,37388,
Profumo::panna burro,Profumo,panna;burro,Profumo di panna e burro.,8,14110,
Profumo::minerale roccia,Profumo,Minerale-roccia,Profumo di minerale e roccia.,4,51197,
Profumo::netto burro fuso e burro,Profumo,"netto, burro fuso, e burro",Profumo netto di burro fuso.,2,46879,
Profumo::sentore di stalla crosta e ossidato,Profumo,"sentore di stalla, crosta e ossidato","Profumo con sentore di stalla, crosta e ossidato.",4,16952,
Profumo::cotti molto speziato tipo pepe animale polveroso crosta vecchia,Profumo,"cotti molto, speziato tipo pepe, animale, polveroso, crosta vecchia","Profumo molto cotto, speziato tipo pepe, animale, polveroso, di crosta vecchia.",2,46295,
Profumo::intensità' media con note da frutta matura e un p di emmenthal non troppo tipico,Profumo,intensità' media con note da frutta matura e un p; di emmenthal non troppo tipico,Profumo di intensità moderata con note di frutta matura e un poco di emmenthal.,4,31829,
Profumo::burro cotto nota di confetto,Profumo,"Burro cotto, nota di confetto",Profumo di burro cotto con nota di confetto.,4,2541,
Profumo::panna e burro fresco ma frutta tropicale frutta fermentata poco caratteristico,Profumo,"panna e burro fresco, ma frutta tropicale, frutta fermentata, poco caratteristico","Profumo di panna e burro fresco con note di frutta tropicale e frutta fermentata, poco caratteristico.",4,18877,
Profumo::fermentato insilato di mais,Profumo,"fermentato, insilato di mais",Profumo fermentato con note di insilato di mais.,4,16872,
Profumo::latte e crema crudi ma leggeri,Profumo,latte e crema crudi ma leggeri,"Profumo di latte e crema crudi, leggeri.",4,16953,
Profumo::all'apertura vegetali intensi poi lattici cotti tostati quasi caffè complessivamente non negativi,Profumo,"all'apertura vegetali intensi, poi lattici cotti, tostati quasi caffè, complessivamente non negativi","Profumo all'apertura con vegetali intensi, seguiti da note lattiche cotte e tostate quasi caffè, complessivamente non negativo.",4,24225,
Profumo::burro fuso crosta,Profumo,"burro fuso, crosta.",Profumo di burro fuso con sentori di crosta.,4,27774,
Profumo::burro fuso formaggio cotto crosta cou una punta di bruciato,Profumo,"burro, fuso, formaggio cotto, crosta cou una punta di bruciato.","Profumo di burro fuso, formaggio cotto e crosta con una punta di bruciato.",4,16721,
Profumo::intenso con note tipiche ed anche da burro,Profumo,intenso con note tipiche ed anche da burro,Profumo intenso con note di burro.,4,40387,
Profumo::nota animale quasi sporca e note aromatiche tipiche dei formaggi svizzeri tipo sbrinz,Profumo,nota animale quasi sporca e note aromatiche tipiche dei formaggi svizzeri tipo sbrinz,Profumo con nota animale e note aromatiche tipiche dei formaggi svizzeri tipo sbrinz.,4,21796,
Profumo::nota blievemente bruciata per iol resto caratteristico,Profumo,"nota blievemente bruciata, per iol resto caratteristico",Profumo leggermente bruciato con carattere gradevole nel complesso.,4,31751,
Profumo::una nota di stalla formaggio cotto tanto e burro discreta l intensità,Profumo,"una nota di stalla, formaggio cotto, tanto, e burro. discreta l-intensità","Profumo di stalla, formaggio cotto e burro con intensità discreta.",4,25664,
Profumo::intenso ma con note da formaggio fritto&crosta,Profumo,intenso ma con note da formaggio fritto&crosta,Profumo intenso con note di formaggio fritto e crosta.,4,36972,
Profumo::tostato,Profumo,Tostato,Profumo tostato.,4,51528,
Profumo::intensità bassa prevalgono profumi erbacei vegetali freschi fors'anche floreali strano bouquet gradevole,Profumo,"intensità bassa. prevalgono profumi erbacei, vegetali freschi, fors'anche floreali. Strano bouquet, gradevole","Profumo di bassa intensità con prevalenza di note erbacee e vegetali freschi, possibili sentori floreali.",4,9247,
Profumo::tostato intensità leggera frutta (ananas) intensità leggera,Profumo,tostato intensità leggera;frutta (ananas) intensità leggera,"Profumo tostato e di frutta con ananas, entrambi di intensità leggera.",4,16945,
Profumo::latte cotto moderato animale moderato/forte,Profumo,latte cotto moderato;animale moderato/forte,Profumo di latte cotto moderato e note animali da moderata a forte.,4,11450,
Profumo::formaggio pronto,Profumo,formaggio pronto,NON_DESCRITTO,4,13130,
Profumo::insilato pungente,Profumo,insilato pungente,Profumo di insilato pungente.,4,27423,
Profumo::note vegetali a tratti anche intense,Profumo,Note vegetali a tratti anche intense,Profumo con note vegetali a tratti intenso.,4,13136,
Profumo::poco intenso e complesso presenti le note caratteristiche ma scarico,Profumo,"poco intenso e complesso, presenti le note caratteristiche ma scarico","Profumo poco intenso e poco complesso, con note caratteristiche ma scariche.",4,32367,
Profumo::abbastanza intenso note di formaggio nostrano lievemente ossidato burro cotto,Profumo,"abbastanza intenso, note di formaggio nostrano, lievemente ossidato, burro cotto",Profumo abbastanza intenso di formaggio nostrano con burro cotto e lieve nota ossidata.,4,18415,
Profumo::prevalenti note di cotto latte cotto panna cotta burro cotto quasi caramello,Profumo,"prevalenti note di cotto, latte cotto, panna cotta, burro cotto, quasi caramello","Profumo di latte cotto, panna cotta e burro cotto con note di caramello.",4,36879,
Profumo::disomogeneo tra le porzioni 2 in positivo latte e panna intensità alta 2 in negativo verdure lesse intensità alta,Profumo,disomogeneo tra le porzioni;2 in positivo latte e panna intensità alta;2 in negativo verdure lesse intensità alta,"Profumo disomogeneo tra le porzioni: latte e panna ad alta intensità nelle aree positive, verdure lesse ad alta intensità nelle aree negative.",4,24148,
Profumo::disomogeneo tra i diversi pezzi da latte acidificato a formaggio stagionato latte cotto intensità moderata,Profumo,disomogeneo tra i diversi pezzi da latte acidificato a formaggio stagionato latte cotto intensità moderata,"Profumo disomogeneo tra i diversi pezzi, da latte acidificato a latte cotto, con intensità moderata.",4,30714,
Profumo::brodo di carne burro e panna tostato,Profumo,brodo di carne burro e panna tostato,"Profumo di brodo di carne, burro e panna con nota tostata.",2,46802,
Profumo::latte cotto formaggio cotto e brodo,Profumo,"latte cotto, formaggio cotto e brodo","Profumo di latte cotto, formaggio cotto e brodo.",4,27849,
Profumo::intenso profumo di panna e latte,Profumo,Intenso profumo di panna e latte,Profumo intenso di panna e latte.,4,16800,
Profumo::note di rancido,Profumo,note di rancido,Profumo con note di rancido.,4,7932,
Profumo::2 porzioni su 4 con leggero odore negativo,Profumo,2 porzioni su 4 con leggero odore negativo,Profumo leggermente negativo in parte del formaggio.,4,22169,
Profumo::kiwi,Profumo,Kiwi...,Note olfattive di kiwi.,12,822,
Profumo::intenso caratteristico burro fuso brodo vegetale secco lieve puzza di tele bagnate,Profumo,"intenso, caratteristico, burro fuso, brodo, vegetale secco, lieve puzza di tele bagnate","Profumo intenso di burro fuso, brodo e vegetale secco con lieve sentore di tele bagnate.",4,18800,
Profumo::muschio,Profumo,Muschio,Profumo di muschio.,4,1008,
Profumo::moderata intensità panna cotto frutta secca anche note vegetali di brodo,Profumo,"moderata intensità. panna, cotto. frutta secca. anche note vegetali di brodo","Profumo di moderata intensità con panna e cotto, note di frutta secca e vegetali di brodo.",4,9415,
Profumo::poco intenso manca tra i commenti,Profumo,Poco intenso manca tra i commenti?,Profumo poco intenso.,4,196,
Profumo::latte leggero burro e crosta di formaggio,Profumo,"latte,leggero burro e crosta di formaggio",Profumo di latte e burro leggero con note di crosta di formaggio.,2,46291,
Profumo::lattici cotti e verdura lessa leggera,Profumo,lattici cotti e verdura lessa leggera,Profumo di lattici cotti e verdura lessa leggermente presente.,4,23805,
Profumo::ossidato e crosta leggeri,Profumo,"ossidato e crosta, leggeri",Profumo leggermente ossidato con note di crosta.,4,9912,
Profumo::burro fresco panna buona intensità,Profumo,"Burro fresco, panna. Buona intensità",Profumo di burro fresco e panna con buona intensità.,4,41137,
Profumo::formaggio fiore leggera tostatura,Profumo,"formaggio, fiore, leggera tostatura",Profumo di formaggio e fiore con leggera tostatura.,2,46885,
Profumo::buona intensità sentori lattei più d'uno,Profumo,"Buona intensità. Sentori lattei , più d'uno",Profumo di buona intensità con sentori lattei múltipli.,4,49497,
Profumo::molto poco intenso,Profumo,Molto poco intenso,Profumo molto poco intenso.,10,2004,
Profumo::burro burro fuso e crosta leggeri,Profumo,"burro, burro fuso e crosta, leggeri","Profumo di burro e burro fuso con note di crosta, leggeri.",4,5768,
Profumo::brodo / tostato bruciato,Profumo,brodo / tostato bruciato,Profumo di brodo con note di tostato bruciato.,4,33748,
Profumo::fievole,Profumo,fievole,Profumo fievole.,4,24150,
Profumo::latte privo di particolari note,Profumo,latte privo di particolari note,Profumo di latte privo di particolari note.,4,35567,
Profumo::crosta formaggio stantio,Profumo,"crosta, formaggio stantio",Profumo di crosta e formaggio stantio.,4,27634,
Profumo::panna e latticini freschi con un poco di vegetale/lessato,Profumo,panna e latticini freschi con un poco- di vegetale/lessato,Profumo di panna e latticini freschi con poco vegetale e lessato.,4,27631,
Profumo::vegetalke cotto burro panna tostato leggero,Profumo,"Vegetalke cotto, burro, panna, tostato leggero","Profumo di vegetale cotto, burro, panna e tostato leggero.",4,5536,
Profumo::intenso ed elegante,Profumo,Intenso ed elegante,Profumo intenso ed elegante.,4,1465,
Profumo::medio moderata intensità panna latte intero burro sciolto poca crosta,Profumo,"medio moderata intensità. Panna, latte intero, burro sciolto. poca crosta","Profumo di panna, latte e burro sciolto con intensità moderata.",4,30618,
Profumo::emmental no difetti ma non tipico,Profumo,emmental no difetti ma non tipico,"Profumo di emmental senza difetti, non tipico.",4,24296,
Profumo::sentore di cotto,Profumo,sentore di cotto,Profumo di cotto.,4,35742,
Profumo::panna cotta,Profumo,Panna cotta,Profumo di panna cotta.,4,50601,
Profumo::animale stallatico,Profumo,animale stallatico,Profumo animale e stallatico.,4,25666,
Profumo::molto intenso da grana e con note florali e leggera tostatura,Profumo,molto intenso da grana e con note florali e leggera tostatura,Profumo molto intenso da grana con note floreali e leggera tostatura.,4,31906,
